exp,problem,cfg,seed,method,theta,iters,phase1_iters,phase2_iters,fevals,gevals,hevals,hvevals,time_s,gnorm,fval,converged,switched,switched_at_gnorm,probes_failed,rho_hat,decisions,probes_fired,error
E8,rosenbrock,n50,8,TR,,131,,,262,132,0,1122,0.034,1.53174054881797e-09,3.986623854300934,1,0,,0,,,,
E8,rosenbrock,n50,8,Hybrid-fixed,0.001,14816,14815,1,1,14820,2,0,0.432,3.6621165541033764e-11,1.218868984509074e-21,1,1,0.000852044636301148,0,,,,
E8,rosenbrock,n50,8,Hybrid-adaptive,,15322,15322,0,1,15326,2,103275,3.951,3.0626807500352966e-10,5.964937627687886e-23,1,1,9.965077856602743e-07,0,,,,
E8,rosenbrock,n50,9,NAG-CM,,15673,,,31853,15674,0,0,0.51,9.758344206634444e-09,9.31162358326397e-17,1,0,,0,,,,
E8,rosenbrock,n50,9,L-BFGS,,287,,,1,575,0,0,0.028,3.469004808501607e-09,1.016699186626837e-19,1,0,,0,,,,
E8,rosenbrock,n50,9,Newton,,121,,,1,122,121,0,0.012,6.7714614083682946e-12,1.4141642221265435e-24,1,0,,0,,,,
E8,rosenbrock,n50,9,TR,,131,,,262,132,0,1122,0.034,1.53174054881797e-09,3.986623854300934,1,0,,0,,,,
E8,rosenbrock,n50,9,Hybrid-fixed,0.001,14816,14815,1,1,14820,2,0,0.422,3.6621165541033764e-11,1.218868984509074e-21,1,1,0.000852044636301148,0,,,,
E8,rosenbrock,n50,9,Hybrid-adaptive,,15322,15322,0,1,15326,2,103275,3.944,3.0626807500352966e-10,5.964937627687886e-23,1,1,9.965077856602743e-07,0,,,,
E8,rosenbrock,n100,0,NAG-CM,,32277,,,65199,32278,0,0,0.914,8.19243258171454e-09,5.869523160596634e-17,1,0,,0,,,,
E8,rosenbrock,n100,0,L-BFGS,,537,,,1,1075,0,0,0.053,7.765336800513714e-09,1.7796755475245018e-19,1,0,,0,,,,
E8,rosenbrock,n100,0,Newton,,193,,,1,194,193,0,0.029,6.719345523761402e-10,2.8906032232207987e-22,1,0,,0,,,,
E8,rosenbrock,n100,0,TR,,648,,,426,1514,435,1364,0.098,0.0,0.0,1,0,,0,,,,
E8,rosenbrock,n100,0,Hybrid-fixed,0.001,31305,31304,1,1,31309,2,0,0.922,8.804666807675538e-11,6.785224867449802e-21,1,1,0.0009668790805174577,0,,,,
E8,rosenbrock,n100,0,Hybrid-adaptive,,31931,31931,0,1,31935,2,199075,8.522,2.0858541571600813e-10,2.7690337968960257e-23,1,1,8.634757623898386e-07,0,,,,
E8,rosenbrock,n100,1,NAG-CM,,32277,,,65199,32278,0,0,0.959,8.19243258171454e-09,5.869523160596634e-17,1,0,,0,,,,
E8,rosenbrock,n100,1,L-BFGS,,537,,,1,1075,0,0,0.054,7.765336800513714e-09,1.7796755475245018e-19,1,0,,0,,,,
E8,rosenbrock,n100,1,Newton,,193,,,1,194,193,0,0.03,6.719345523761402e-10,2.8906032232207987e-22,1,0,,0,,,,
E8,rosenbrock,n100,1,TR,,648,,,426,1514,435,1364,0.1,0.0,0.0,1,0,,0,,,,
E8,rosenbrock,n100,1,Hybrid-fixed,0.001,31305,31304,1,1,31309,2,0,0.924,8.804666807675538e-11,6.785224867449802e-21,1,1,0.0009668790805174577,0,,,,
E8,rosenbrock,n100,1,Hybrid-adaptive,,31931,31931,0,1,31935,2,199100,8.616,2.0858541571600813e-10,2.7690337968960257e-23,1,1,8.634757623898386e-07,0,,,,
E8,rosenbrock,n100,2,NAG-CM,,32277,,,65199,32278,0,0,0.952,8.19243258171454e-09,5.869523160596634e-17,1,0,,0,,,,
E8,rosenbrock,n100,2,L-BFGS,,537,,,1,1075,0,0,0.061,7.765336800513714e-09,1.7796755475245018e-19,1,0,,0,,,,
E8,rosenbrock,n100,2,Newton,,193,,,1,194,193,0,0.031,6.719345523761402e-10,2.8906032232207987e-22,1,0,,0,,,,
E8,rosenbrock,n100,2,TR,,648,,,426,1514,435,1364,0.102,0.0,0.0,1,0,,0,,,,
E8,rosenbrock,n100,2,Hybrid-fixed,0.001,31305,31304,1,1,31309,2,0,0.908,8.804666807675538e-11,6.785224867449802e-21,1,1,0.0009668790805174577,0,,,,
E8,rosenbrock,n100,2,Hybrid-adaptive,,31931,31931,0,1,31935,2,199075,8.436,2.0858541571600813e-10,2.7690337968960257e-23,1,1,8.634757623898386e-07,0,,,,
E8,rosenbrock,n100,3,NAG-CM,,32277,,,65199,32278,0,0,0.924,8.19243258171454e-09,5.869523160596634e-17,1,0,,0,,,,
E8,rosenbrock,n100,3,L-BFGS,,537,,,1,1075,0,0,0.052,7.765336800513714e-09,1.7796755475245018e-19,1,0,,0,,,,
E8,rosenbrock,n100,3,Newton,,193,,,1,194,193,0,0.029,6.719345523761402e-10,2.8906032232207987e-22,1,0,,0,,,,
E8,rosenbrock,n100,3,TR,,648,,,426,1514,435,1364,0.113,0.0,0.0,1,0,,0,,,,
E8,rosenbrock,n100,3,Hybrid-fixed,0.001,31305,31304,1,1,31309,2,0,0.937,8.804666807675538e-11,6.785224867449802e-21,1,1,0.0009668790805174577,0,,,,
E8,rosenbrock,n100,3,Hybrid-adaptive,,31931,31931,0,1,31935,2,199075,8.712,2.0858541571600813e-10,2.7690337968960257e-23,1,1,8.634757623898386e-07,0,,,,
E8,rosenbrock,n100,4,NAG-CM,,32277,,,65199,32278,0,0,0.931,8.19243258171454e-09,5.869523160596634e-17,1,0,,0,,,,
E8,rosenbrock,n100,4,L-BFGS,,537,,,1,1075,0,0,0.052,7.765336800513714e-09,1.7796755475245018e-19,1,0,,0,,,,
E8,rosenbrock,n100,4,Newton,,193,,,1,194,193,0,0.028,6.719345523761402e-10,2.8906032232207987e-22,1,0,,0,,,,
E8,rosenbrock,n100,4,TR,,648,,,426,1514,435,1364,0.101,0.0,0.0,1,0,,0,,,,
E8,rosenbrock,n100,4,Hybrid-fixed,0.001,31305,31304,1,1,31309,2,0,0.94,8.804666807675538e-11,6.785224867449802e-21,1,1,0.0009668790805174577,0,,,,
E8,rosenbrock,n100,4,Hybrid-adaptive,,31931,31931,0,1,31935,2,198400,8.449,2.0858541571600813e-10,2.7690337968960257e-23,1,1,8.634757623898386e-07,0,,,,
E8,rosenbrock,n100,5,NAG-CM,,32277,,,65199,32278,0,0,0.95,8.19243258171454e-09,5.869523160596634e-17,1,0,,0,,,,
E8,rosenbrock,n100,5,L-BFGS,,537,,,1,1075,0,0,0.052,7.765336800513714e-09,1.7796755475245018e-19,1,0,,0,,,,
E8,rosenbrock,n100,5,Newton,,193,,,1,194,193,0,0.029,6.719345523761402e-10,2.8906032232207987e-22,1,0,,0,,,,
E8,rosenbrock,n100,5,TR,,648,,,426,1514,435,1364,0.105,0.0,0.0,1,0,,0,,,,
E8,rosenbrock,n100,5,Hybrid-fixed,0.001,31305,31304,1,1,31309,2,0,0.91,8.804666807675538e-11,6.785224867449802e-21,1,1,0.0009668790805174577,0,,,,
E8,rosenbrock,n100,5,Hybrid-adaptive,,31931,31931,0,1,31935,2,199075,8.51,2.0858541571600813e-10,2.7690337968960257e-23,1,1,8.634757623898386e-07,0,,,,
E8,rosenbrock,n100,6,NAG-CM,,32277,,,65199,32278,0,0,0.942,8.19243258171454e-09,5.869523160596634e-17,1,0,,0,,,,
E8,rosenbrock,n100,6,L-BFGS,,537,,,1,1075,0,0,0.054,7.765336800513714e-09,1.7796755475245018e-19,1,0,,0,,,,
E8,rosenbrock,n100,6,Newton,,193,,,1,194,193,0,0.031,6.719345523761402e-10,2.8906032232207987e-22,1,0,,0,,,,
E8,rosenbrock,n100,6,TR,,648,,,426,1514,435,1364,0.1,0.0,0.0,1,0,,0,,,,
E8,rosenbrock,n100,6,Hybrid-fixed,0.001,31305,31304,1,1,31309,2,0,0.914,8.804666807675538e-11,6.785224867449802e-21,1,1,0.0009668790805174577,0,,,,
E8,rosenbrock,n100,6,Hybrid-adaptive,,31931,31931,0,1,31935,2,198525,8.543,2.0858541571600813e-10,2.7690337968960257e-23,1,1,8.634757623898386e-07,0,,,,
E8,rosenbrock,n100,7,NAG-CM,,32277,,,65199,32278,0,0,1.0,8.19243258171454e-09,5.869523160596634e-17,1,0,,0,,,,
E8,rosenbrock,n100,7,L-BFGS,,537,,,1,1075,0,0,0.054,7.765336800513714e-09,1.7796755475245018e-19,1,0,,0,,,,
E8,rosenbrock,n100,7,Newton,,193,,,1,194,193,0,0.029,6.719345523761402e-10,2.8906032232207987e-22,1,0,,0,,,,
E8,rosenbrock,n100,7,TR,,648,,,426,1514,435,1364,0.104,0.0,0.0,1,0,,0,,,,
E8,rosenbrock,n100,7,Hybrid-fixed,0.001,31305,31304,1,1,31309,2,0,0.93,8.804666807675538e-11,6.785224867449802e-21,1,1,0.0009668790805174577,0,,,,
E8,rosenbrock,n100,7,Hybrid-adaptive,,31931,31931,0,1,31935,2,199075,8.707,2.0858541571600813e-10,2.7690337968960257e-23,1,1,8.634757623898386e-07,0,,,,
E8,rosenbrock,n100,8,NAG-CM,,32277,,,65199,32278,0,0,0.955,8.19243258171454e-09,5.869523160596634e-17,1,0,,0,,,,
E8,rosenbrock,n100,8,L-BFGS,,537,,,1,1075,0,0,0.052,7.765336800513714e-09,1.7796755475245018e-19,1,0,,0,,,,
E8,rosenbrock,n100,8,Newton,,193,,,1,194,193,0,0.03,6.719345523761402e-10,2.8906032232207987e-22,1,0,,0,,,,
E8,rosenbrock,n100,8,TR,,648,,,426,1514,435,1364,0.112,0.0,0.0,1,0,,0,,,,
E8,rosenbrock,n100,8,Hybrid-fixed,0.001,31305,31304,1,1,31309,2,0,0.965,8.804666807675538e-11,6.785224867449802e-21,1,1,0.0009668790805174577,0,,,,
E8,rosenbrock,n100,8,Hybrid-adaptive,,31931,31931,0,1,31935,2,199075,9.036,2.0858541571600813e-10,2.7690337968960257e-23,1,1,8.634757623898386e-07,0,,,,
E8,rosenbrock,n100,9,NAG-CM,,32277,,,65199,32278,0,0,1.172,8.19243258171454e-09,5.869523160596634e-17,1,0,,0,,,,
E8,rosenbrock,n100,9,L-BFGS,,537,,,1,1075,0,0,0.072,7.765336800513714e-09,1.7796755475245018e-19,1,0,,0,,,,
E8,rosenbrock,n100,9,Newton,,193,,,1,194,193,0,0.029,6.719345523761402e-10,2.8906032232207987e-22,1,0,,0,,,,
E8,rosenbrock,n100,9,TR,,648,,,426,1514,435,1364,0.158,0.0,0.0,1,0,,0,,,,
E8,rosenbrock,n100,9,Hybrid-fixed,0.001,31305,31304,1,1,31309,2,0,1.019,8.804666807675538e-11,6.785224867449802e-21,1,1,0.0009668790805174577,0,,,,
E8,rosenbrock,n100,9,Hybrid-adaptive,,31931,31931,0,1,31935,2,199075,9.023,2.0858541571600813e-10,2.7690337968960257e-23,1,1,8.634757623898386e-07,0,,,,
E8,logsumexp,m500-n50,0,NAG-CM,,154,,,309,155,0,0,0.008,9.303694537475742e-09,6.508808343256262,1,0,,0,,,,
E8,logsumexp,m500-n50,0,L-BFGS,,20,,,2,41,0,0,0.002,9.015407949730392e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,0,Newton,,376,,,1,377,376,0,1.099,9.185309493485185e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,0,TR,,9,,,18,10,0,33,0.002,3.0484471675125456e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,0,Hybrid-fixed,0.001,148,41,107,50,471,108,0,0.232,7.983350512515012e-10,6.508808343256261,1,1,0.0009732211216410205,0,,,,
E8,logsumexp,m500-n50,0,Hybrid-adaptive,,154,154,0,309,156,1,100,0.014,9.303694537475742e-09,6.508808343256262,1,0,,0,,,,
E8,logsumexp,m500-n50,1,NAG-CM,,154,,,309,155,0,0,0.007,9.794724265341006e-09,6.508808343256262,1,0,,0,,,,
E8,logsumexp,m500-n50,1,L-BFGS,,19,,,1,39,0,0,0.002,9.441998462649735e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,1,Newton,,359,,,1,360,359,0,0.973,8.500785167168908e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,1,TR,,9,,,18,10,0,33,0.002,2.948097042631939e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,1,Hybrid-fixed,0.001,150,42,108,50,398,109,0,0.234,2.0517569323764876e-10,6.508808343256261,1,1,0.0009091164977435215,0,,,,
E8,logsumexp,m500-n50,1,Hybrid-adaptive,,154,154,0,309,156,1,100,0.014,9.794724265341006e-09,6.508808343256262,1,0,,0,,,,
E8,logsumexp,m500-n50,2,NAG-CM,,154,,,308,155,0,0,0.01,9.15469062969127e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,2,L-BFGS,,21,,,1,43,0,0,0.003,2.5383918546074875e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,2,Newton,,387,,,1,388,387,0,1.127,8.69701411456261e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,2,TR,,9,,,18,10,0,33,0.002,3.098991283370739e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,2,Hybrid-fixed,0.001,148,41,107,50,318,108,0,0.296,9.670718070787283e-09,6.508808343256261,1,1,0.0009984984950347424,0,,,,
E8,logsumexp,m500-n50,2,Hybrid-adaptive,,154,154,0,308,156,1,100,0.015,9.15469062969127e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,3,NAG-CM,,154,,,309,155,0,0,0.008,9.922611116421496e-09,6.508808343256262,1,0,,0,,,,
E8,logsumexp,m500-n50,3,L-BFGS,,20,,,2,41,0,0,0.002,7.3279882184162705e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,3,Newton,,384,,,2,385,384,0,1.177,9.867024737060197e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,3,TR,,9,,,18,10,0,33,0.002,3.038177244889763e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,3,Hybrid-fixed,0.001,151,62,89,50,308,91,0,0.218,9.254147545886321e-09,6.508808343256262,1,1,0.0001144690020553457,1,,,,
E8,logsumexp,m500-n50,3,Hybrid-adaptive,,154,154,0,309,156,1,100,0.015,9.922611116421496e-09,6.508808343256262,1,0,,0,,,,
E8,logsumexp,m500-n50,4,NAG-CM,,158,,,338,159,0,0,0.011,9.748982543888231e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,4,L-BFGS,,21,,,1,43,0,0,0.002,2.7287467934040067e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,4,Newton,,391,,,1,392,391,0,1.085,8.556820694861538e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,4,TR,,9,,,18,10,0,33,0.002,3.2093118698884297e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,4,Hybrid-fixed,0.001,145,41,104,49,388,105,0,0.211,8.090982221545678e-09,6.508808343256261,1,1,0.0009777366376857075,0,,,,
E8,logsumexp,m500-n50,4,Hybrid-adaptive,,158,158,0,338,160,1,100,0.014,9.748982543888231e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,5,NAG-CM,,156,,,336,157,0,0,0.009,9.971049819282055e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,5,L-BFGS,,20,,,1,41,0,0,0.003,3.349684869699681e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,5,Newton,,398,,,1,399,398,0,1.08,8.545312731341703e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,5,TR,,9,,,18,10,0,33,0.002,3.084269752307143e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,5,Hybrid-fixed,0.001,148,61,87,50,303,89,0,0.259,9.783373812761067e-09,6.508808343256261,1,1,0.0001246302302693436,1,,,,
E8,logsumexp,m500-n50,5,Hybrid-adaptive,,156,156,0,336,158,1,100,0.021,9.971049819282055e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,6,NAG-CM,,157,,,338,158,0,0,0.008,9.565898761385935e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,6,L-BFGS,,21,,,1,43,0,0,0.002,1.4622523000242506e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,6,Newton,,333,,,1,334,333,0,0.911,9.398988751626562e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,6,TR,,9,,,18,10,0,33,0.002,3.1385640426535517e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,6,Hybrid-fixed,0.001,144,41,103,50,386,104,0,0.215,6.9986288342519795e-09,6.508808343256261,1,1,0.0009992268942211628,0,,,,
E8,logsumexp,m500-n50,6,Hybrid-adaptive,,157,157,0,338,159,1,100,0.014,9.565898761385935e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,7,NAG-CM,,156,,,321,157,0,0,0.011,9.037007290027804e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,7,L-BFGS,,21,,,1,43,0,0,0.002,1.3235615884106798e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,7,Newton,,350,,,1,351,350,0,0.951,8.90736016224557e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,7,TR,,9,,,18,10,0,33,0.005,3.144375987423497e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,7,Hybrid-fixed,0.001,143,41,102,50,384,103,0,0.272,5.244220877404216e-09,6.508808343256261,1,1,0.000997587870761396,0,,,,
E8,logsumexp,m500-n50,7,Hybrid-adaptive,,156,156,0,321,158,1,100,0.014,9.037007290027804e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,8,NAG-CM,,154,,,310,155,0,0,0.008,9.937132462346577e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,8,L-BFGS,,20,,,1,41,0,0,0.002,4.458170410849803e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,8,Newton,,338,,,1,339,338,0,0.929,7.95617184264659e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,8,TR,,9,,,18,10,0,33,0.002,3.0818473900431927e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,8,Hybrid-fixed,0.001,148,41,107,50,318,108,0,0.237,9.975165589443154e-09,6.508808343256262,1,1,0.0009802528585261504,0,,,,
E8,logsumexp,m500-n50,8,Hybrid-adaptive,,154,154,0,310,156,1,100,0.014,9.937132462346577e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,9,NAG-CM,,154,,,309,155,0,0,0.012,9.637662869026608e-09,6.508808343256262,1,0,,0,,,,
E8,logsumexp,m500-n50,9,L-BFGS,,20,,,1,41,0,0,0.002,8.604975861459689e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,9,Newton,,339,,,1,340,339,0,0.93,8.598251551843673e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,9,TR,,9,,,18,10,0,33,0.002,3.0694486304549145e-09,6.508808343256261,1,0,,0,,,,
E8,logsumexp,m500-n50,9,Hybrid-fixed,0.001,148,41,107,50,318,108,0,0.286,9.729981264242376e-09,6.508808343256262,1,1,0.0009960438323252303,0,,,,
E8,logsumexp,m500-n50,9,Hybrid-adaptive,,154,154,0,309,156,1,100,0.014,9.637662869026608e-09,6.508808343256262,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,0,NAG-CM,,95,,,0,96,0,0,0.225,6.888651851475792e-09,0.23855228796401753,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,0,L-BFGS,,27,,,1,55,0,0,0.173,7.485453429984339e-09,0.23855228796401579,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,0,Newton,,6,,,1,7,6,0,0.564,4.374823964210483e-11,0.23855228796401534,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,0,TR,,12,,,24,13,0,49,0.193,8.958269987970605e-10,0.23855228796401534,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,0,Hybrid-fixed,0.001,25,24,1,1,29,2,0,0.241,3.9047675816567945e-10,0.23855228796401534,1,1,0.000992514445308409,0,,,,
E8,logistic,lam0.01-m5000-n1000,0,Hybrid-adaptive,,95,95,0,0,97,1,50,0.437,6.888651851475792e-09,0.23855228796401753,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,1,NAG-CM,,95,,,0,96,0,0,0.194,6.85714602366039e-09,0.2385522879640175,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,1,L-BFGS,,28,,,1,57,0,0,0.19,4.850135192768842e-09,0.2385522879640154,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,1,Newton,,6,,,1,7,6,0,0.58,4.459761167679163e-11,0.23855228796401534,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,1,TR,,11,,,22,12,0,44,0.177,9.062061434013796e-09,0.23855228796401595,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,1,Hybrid-fixed,0.001,25,24,1,1,29,2,0,0.242,3.713690090383995e-10,0.23855228796401534,1,1,0.0009839121028716083,0,,,,
E8,logistic,lam0.01-m5000-n1000,1,Hybrid-adaptive,,95,95,0,0,97,1,50,0.5,6.85714602366039e-09,0.2385522879640175,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,2,NAG-CM,,95,,,0,96,0,0,0.186,6.8738374964977276e-09,0.23855228796401753,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,2,L-BFGS,,27,,,1,55,0,0,0.175,9.584627828214366e-09,0.23855228796401606,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,2,Newton,,6,,,1,7,6,0,0.568,4.5202369886453636e-11,0.23855228796401537,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,2,TR,,12,,,24,13,0,49,0.213,1.0081234639670351e-09,0.23855228796401534,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,2,Hybrid-fixed,0.001,25,24,1,1,29,2,0,0.279,3.8027453396706504e-10,0.23855228796401534,1,1,0.0009933125603577065,0,,,,
E8,logistic,lam0.01-m5000-n1000,2,Hybrid-adaptive,,95,95,0,0,97,1,50,0.478,6.8738374964977276e-09,0.23855228796401753,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,3,NAG-CM,,95,,,0,96,0,0,0.315,6.837661294152553e-09,0.2385522879640175,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,3,L-BFGS,,28,,,1,57,0,0,0.199,2.906561248779432e-09,0.23855228796401545,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,3,Newton,,6,,,1,7,6,0,0.588,4.497861799753238e-11,0.23855228796401537,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,3,TR,,12,,,24,13,0,49,0.199,9.560624327925212e-10,0.2385522879640154,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,3,Hybrid-fixed,0.001,25,24,1,1,29,2,0,0.249,3.81338849323971e-10,0.23855228796401534,1,1,0.0009952312563750894,0,,,,
E8,logistic,lam0.01-m5000-n1000,3,Hybrid-adaptive,,95,95,0,0,97,1,50,0.442,6.837661294152553e-09,0.2385522879640175,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,4,NAG-CM,,95,,,0,96,0,0,0.188,6.843745884706802e-09,0.2385522879640175,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,4,L-BFGS,,28,,,1,57,0,0,0.177,3.3720008286170207e-09,0.23855228796401545,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,4,Newton,,6,,,1,7,6,0,0.58,4.433728432365567e-11,0.2385522879640153,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,4,TR,,12,,,24,13,0,49,0.241,9.452252653183015e-10,0.23855228796401534,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,4,Hybrid-fixed,0.001,25,24,1,1,29,2,0,0.276,3.689210179669702e-10,0.2385522879640154,1,1,0.0009875165677480883,0,,,,
E8,logistic,lam0.01-m5000-n1000,4,Hybrid-adaptive,,95,95,0,0,97,1,50,0.542,6.843745884706802e-09,0.2385522879640175,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,5,NAG-CM,,95,,,0,96,0,0,0.298,6.870632875371395e-09,0.2385522879640175,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,5,L-BFGS,,27,,,1,55,0,0,0.176,9.497997398104647e-09,0.23855228796401604,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,5,Newton,,6,,,1,7,6,0,0.613,4.537468115700952e-11,0.23855228796401537,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,5,TR,,12,,,24,13,0,49,0.191,9.527211738070765e-10,0.23855228796401537,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,5,Hybrid-fixed,0.001,25,24,1,1,29,2,0,0.241,3.8435103471714996e-10,0.23855228796401537,1,1,0.0009948335959771022,0,,,,
E8,logistic,lam0.01-m5000-n1000,5,Hybrid-adaptive,,95,95,0,0,97,1,50,0.573,6.870632875371395e-09,0.2385522879640175,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,6,NAG-CM,,95,,,0,96,0,0,0.187,6.849768395581589e-09,0.23855228796401753,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,6,L-BFGS,,28,,,1,57,0,0,0.2,2.598973568275387e-09,0.23855228796401542,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,6,Newton,,6,,,1,7,6,0,0.565,4.4565931665238996e-11,0.23855228796401534,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,6,TR,,12,,,24,13,0,49,0.198,9.469373694842726e-10,0.23855228796401534,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,6,Hybrid-fixed,0.001,25,24,1,1,29,2,0,0.261,3.823937465231133e-10,0.23855228796401534,1,1,0.0009886561674656085,0,,,,
E8,logistic,lam0.01-m5000-n1000,6,Hybrid-adaptive,,95,95,0,0,97,1,50,0.448,6.849768395581589e-09,0.23855228796401753,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,7,NAG-CM,,95,,,0,96,0,0,0.187,6.865600076593799e-09,0.2385522879640175,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,7,L-BFGS,,28,,,1,57,0,0,0.179,3.546646850473657e-09,0.23855228796401548,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,7,Newton,,6,,,1,7,6,0,0.584,4.505463343291121e-11,0.23855228796401534,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,7,TR,,12,,,24,13,0,49,0.198,9.083163519589733e-10,0.23855228796401534,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,7,Hybrid-fixed,0.001,25,24,1,1,29,2,0,0.25,3.778000277382042e-10,0.23855228796401534,1,1,0.0009871173003373798,0,,,,
E8,logistic,lam0.01-m5000-n1000,7,Hybrid-adaptive,,95,95,0,0,97,1,50,0.442,6.865600076593799e-09,0.2385522879640175,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,8,NAG-CM,,95,,,0,96,0,0,0.187,6.823346222572354e-09,0.2385522879640175,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,8,L-BFGS,,28,,,1,57,0,0,0.178,3.6368337970066696e-09,0.23855228796401545,1,0,,0,,,,
E8,logistic,lam0.01-m5000-n1000,8,Newton,,6,,,1,7,6,0,0.589,4.5421648889341754e-11,0.23855228796401534,1,0,,0,,,,
